media_type,media_series,creation_category,date,time_start,time_end,duration,media_title,video_type,video_subtype
Movies,Jurassic Park Series,Recording Video,7/10/2025,2:23:00 PM,2:48:00 PM,25,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Recording Video,7/10/2025,4:59:00 PM,5:06:00 PM,7,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Recording Video,7/10/2025,5:14:00 PM,5:43:00 PM,29,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Editing Video,7/11/2025,11:02:00 AM,12:14:00 PM,72,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Editing Video,7/11/2025,5:35:00 PM,5:58:00 PM,23,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Editing Video,7/12/2025,9:01:00 AM,9:08:00 AM,7,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Editing Video,7/12/2025,9:55:00 AM,10:03:00 AM,8,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Recording Video,7/12/2025,3:18:00 PM,3:46:00 PM,28,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Terminator Series,Writing Script,7/13/2025,8:49:00 PM,9:13:00 PM,24,Terminator Movies,Quick Thoughts,Series Summary
Movies,Terminator Series,Writing Script,7/13/2025,9:20:00 PM,9:54:00 PM,34,Terminator Movies,Quick Thoughts,Series Summary
Movies,Jurassic Park Series,Editing Video,7/15/2025,8:51:00 PM,9:30:00 PM,39,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Editing Video,7/16/2025,10:09:00 PM,10:45:00 PM,36,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Terminator Series,Recording Video,7/16/2025,10:50:00 PM,11:14:00 PM,24,Terminator Movies,Quick Thoughts,Series Summary
Movies,Jurassic Park Series,Editing Video,7/18/2025,4:32:00 AM,4:57:00 AM,25,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Indiana Jones Series,Pictures,7/18/2025,4:58:00 AM,5:15:00 AM,17,Indiana Jones and the Dial of Destiny,Review,3 Things
Movies,Indiana Jones Series,Monetization,7/18/2025,5:15:00 AM,5:18:00 AM,3,Indiana Jones and the Dial of Destiny,Review,3 Things
Movies,Halloween Series,Pictures,7/18/2025,5:19:00 AM,5:30:00 AM,11,Halloween,Review,3 Things
Movies,Halloween Series,Monetization,7/18/2025,5:30:00 AM,5:34:00 AM,4,Halloween,Review,3 Things
Movies,Superman Series,Writing Script,7/20/2025,2:12:00 PM,2:20:00 PM,8,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Writing Script,7/20/2025,4:04:00 PM,4:13:00 PM,9,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Writing Script,7/20/2025,5:53:00 PM,5:54:00 PM,1,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Writing Script,7/20/2025,6:00:00 PM,6:10:00 PM,10,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Writing Script,7/20/2025,6:12:00 PM,6:22:00 PM,10,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Recording Video,7/20/2025,8:08:00 PM,8:19:00 PM,11,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Writing Script,7/21/2025,7:49:00 PM,7:53:00 PM,4,Superman: The Movie,Review,3 Things
Movies,Superman Series,Writing Script,7/21/2025,8:37:00 PM,8:55:00 PM,18,Superman: The Movie,Review,3 Things
Movies,Superman Series,Writing Script,7/21/2025,9:50:00 PM,9:56:00 PM,6,Superman: The Movie,Review,3 Things
Movies,Jurassic Park Series,Editing Video,7/22/2025,7:08:00 AM,7:23:00 AM,15,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Editing Video,7/22/2025,8:18:00 PM,8:37:00 PM,19,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Editing Video,7/22/2025,9:11:00 PM,9:31:00 PM,20,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Editing Video,7/22/2025,9:43:00 PM,9:54:00 PM,11,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Editing Video,7/22/2025,9:57:00 PM,10:31:00 PM,34,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Editing Video,7/23/2025,5:57:00 PM,6:12:00 PM,15,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Superman Series,Editing Video,7/23/2025,9:09:00 PM,9:16:00 PM,7,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Recording Video,7/23/2025,9:20:00 PM,9:27:00 PM,7,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Writing Script,7/24/2025,8:49:00 AM,8:54:00 AM,5,Superman Movies,Essay,Superman and Lois Toxic Relationship
Movies,Superman Series,Writing Script,7/24/2025,5:50:00 PM,6:15:00 PM,25,Superman: The Movie,Review,3 Things
Movies,Superman Series,Writing Script,7/24/2025,6:22:00 PM,6:42:00 PM,20,Superman: The Movie,Review,3 Things
Movies,Superman Series,Writing Script,7/24/2025,6:59:00 PM,7:14:00 PM,15,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,7/25/2025,7:45:00 AM,7:53:00 AM,8,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Recording Video,7/25/2025,7:55:00 AM,8:13:00 AM,18,Superman Movies,Quick Thoughts,Series Summary
Movies,Jurassic Park Series,Editing Video,7/25/2025,9:20:00 PM,10:24:00 PM,64,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Pictures,7/25/2025,10:35:00 PM,10:54:00 PM,19,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Editing Video,7/25/2025,11:34:00 PM,11:59:00 PM,25,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Pictures,7/25/2025,12:00:00 AM,12:26:00 AM,26,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Superman Series,Writing Script,7/26/2025,10:49:00 AM,11:04:00 AM,15,Superman: The Movie,Review,3 Things
Movies,Superman Series,Writing Script,7/26/2025,11:06:00 AM,11:17:00 AM,11,Superman: The Movie,Review,3 Things
Movies,Superman Series,Writing Script,7/26/2025,11:26:00 AM,11:49:00 AM,23,Superman: The Movie,Review,3 Things
Movies,Superman Series,Writing Script,7/26/2025,11:55:00 AM,12:11:00 PM,16,Superman: The Movie,Review,3 Things
Movies,Superman Series,Writing Script,7/26/2025,12:42:00 PM,1:01:00 PM,19,Superman: The Movie,Review,3 Things
Movies,Superman Series,Writing Script,7/26/2025,1:08:00 PM,1:18:00 PM,10,Superman: The Movie,Review,3 Things
Movies,Jurassic Park Series,Editing Video,7/26/2025,5:52:00 PM,6:09:00 PM,17,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Editing Video,7/26/2025,8:58:00 PM,9:21:00 PM,23,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Editing Video,7/27/2025,9:15:00 AM,10:28:00 AM,73,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Editing Video,7/27/2025,10:57:00 AM,11:10:00 AM,13,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Editing Video,7/27/2025,12:30:00 PM,12:37:00 PM,7,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Editing Video,7/27/2025,12:51:00 PM,1:02:00 PM,11,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Editing Video,7/27/2025,2:00:00 PM,2:45:00 PM,45,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Editing Video,7/27/2025,2:00:00 PM,2:45:00 PM,45,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Editing Video,7/27/2025,8:11:00 PM,8:59:00 PM,48,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Editing Video,7/27/2025,9:03:00 PM,9:27:00 PM,24,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Editing Video,7/28/2025,6:47:00 PM,7:17:00 PM,30,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Editing Video,7/28/2025,7:22:00 PM,8:04:00 PM,42,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Editing Video,7/28/2025,8:13:00 PM,8:15:00 PM,2,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Uploading Video,7/28/2025,8:23:00 PM,8:25:00 PM,2,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Superman Series,Writing Script,7/28/2025,8:27:00 PM,8:40:00 PM,13,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Recording Video,7/28/2025,8:41:00 PM,8:49:00 PM,8,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Recording Video,7/28/2025,8:52:00 PM,9:04:00 PM,12,Superman Movies,Quick Thoughts,Series Summary
Movies,Jurassic Park Series,Uploading Video,7/28/2025,10:17:00 PM,10:32:00 PM,15,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Jurassic Park Series,Pictures,7/28/2025,10:32:00 PM,10:36:00 PM,4,Jurassic Park Movies,Rankings,Movie Series By Category
Movies,Superman Series,Recording Video,7/30/2025,6:47:00 PM,6:51:00 PM,4,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Editing Video,7/30/2025,6:51:00 PM,8:00:00 PM,69,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Editing Video,7/30/2025,10:51:00 PM,11:05:00 PM,14,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Editing Video,8/2/2025,12:32:00 PM,12:38:00 PM,6,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Editing Video,8/2/2025,12:44:00 PM,1:17:00 PM,33,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Editing Video,8/2/2025,2:33:00 PM,2:43:00 PM,10,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Editing Video,8/2/2025,2:49:00 PM,3:58:00 PM,69,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Editing Video,8/2/2025,7:41:00 PM,7:53:00 PM,12,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Editing Video,8/2/2025,8:02:00 PM,8:06:00 PM,4,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Editing Video,8/2/2025,8:38:00 PM,9:04:00 PM,26,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Recording Audio,8/2/2025,10:43:00 PM,11:25:00 PM,42,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/3/2025,10:52:00 AM,10:54:00 AM,2,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Editing Video,8/3/2025,11:44:00 AM,12:16:00 PM,32,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Editing Video,8/3/2025,2:44:00 PM,3:08:00 PM,24,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Editing Video,8/3/2025,3:44:00 PM,3:57:00 PM,13,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Editing Video,8/5/2025,8:13:00 PM,8:30:00 PM,17,Superman: The Movie,Review,3 Things
Movies,Superman Series,Recording Video,8/5/2025,9:08:00 PM,10:03:00 PM,55,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/6/2025,6:12:00 PM,6:29:00 PM,17,Superman: The Movie,Review,3 Things
Movies,Superman Series,Recording Video,8/6/2025,7:06:00 PM,7:34:00 PM,28,Superman: The Movie,Review,3 Things
Movies,Superman Series,Recording Video,8/6/2025,9:30:00 PM,9:47:00 PM,17,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/6/2025,9:48:00 PM,10:19:00 PM,31,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/7/2025,11:07:00 PM,12:03:00 AM,56,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/8/2025,7:49:00 AM,8:10:00 AM,21,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/8/2025,7:58:00 PM,8:18:00 PM,20,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/8/2025,8:37:00 PM,9:09:00 PM,32,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/8/2025,9:12:00 PM,9:28:00 PM,16,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/8/2025,9:33:00 PM,9:43:00 PM,10,Superman: The Movie,Review,3 Things
Movies,Superman Series,Pictures,8/8/2025,9:59:00 PM,10:03:00 PM,4,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Editing Video,8/8/2025,10:04:00 PM,10:06:00 PM,2,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/9/2025,9:50:00 AM,10:30:00 AM,40,Superman: The Movie,Review,3 Things
Movies,Superman Series,Recording Video,8/9/2025,10:41:00 AM,10:48:00 AM,7,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/9/2025,10:48:00 AM,11:03:00 AM,15,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/9/2025,1:50:00 PM,2:58:00 PM,68,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/9/2025,4:08:00 PM,4:11:00 PM,3,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/9/2025,4:13:00 PM,4:27:00 PM,14,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/9/2025,4:29:00 PM,4:40:00 PM,11,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/9/2025,6:52:00 PM,6:58:00 PM,6,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/9/2025,7:02:00 PM,7:54:00 PM,52,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/9/2025,8:24:00 PM,8:56:00 PM,32,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/9/2025,9:11:00 PM,9:41:00 PM,30,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/10/2025,1:57:00 PM,2:54:00 PM,57,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Editing Video,8/10/2025,8:17:00 PM,8:25:00 PM,8,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Editing Video,8/10/2025,9:09:00 PM,11:17:00 PM,128,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/11/2025,7:48:00 PM,7:52:00 PM,4,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/11/2025,8:29:00 PM,8:48:00 PM,19,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/12/2025,8:23:00 PM,8:58:00 PM,35,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/12/2025,9:51:00 PM,10:38:00 PM,47,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/13/2025,8:20:00 PM,8:33:00 PM,13,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/13/2025,8:38:00 PM,8:44:00 PM,6,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/13/2025,8:59:00 PM,9:29:00 PM,30,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/13/2025,9:31:00 PM,9:50:00 PM,19,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/13/2025,12:08:00 AM,12:27:00 AM,19,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/15/2025,9:41:00 PM,10:07:00 PM,26,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/15/2025,10:14:00 PM,10:22:00 PM,8,Superman: The Movie,Review,3 Things
Movies,Superman Series,Editing Video,8/16/2025,9:55:00 AM,10:15:00 AM,20,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Editing Video,8/16/2025,10:47:00 PM,11:34:00 PM,47,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Editing Video,8/16/2025,11:34:00 PM,11:57:00 PM,23,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Writing Script,8/17/2025,8:47:00 PM,9:28:00 PM,41,Superman 2,Review,3 Things
Movies,Superman Series,Writing Script,8/17/2025,9:55:00 PM,10:55:00 PM,60,Superman 2,Review,3 Things
Movies,Superman Series,Editing Video,8/18/2025,9:46:00 PM,10:55:00 PM,69,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Editing Video,8/19/2025,7:55:00 PM,8:04:00 PM,9,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Editing Video,8/19/2025,8:08:00 PM,8:15:00 PM,7,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Editing Video,8/19/2025,8:45:00 PM,8:48:00 PM,3,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Pictures,8/19/2025,8:48:00 PM,8:59:00 PM,11,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Writing Script,8/19/2025,10:52:00 PM,11:13:00 PM,21,Superman 2,Review,3 Things
Movies,Superman Series,Editing Video,8/20/2025,5:58:00 PM,6:04:00 PM,6,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Editing Video,8/20/2025,7:44:00 PM,8:07:00 PM,23,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Editing Video,8/20/2025,8:08:00 PM,8:20:00 PM,12,Superman Movies,Quick Thoughts,Series Summary
Movies,Superman Series,Editing Video,8/20/2025,8:29:00 PM,8:31:00 PM,2,Superman Movies,Quick Thoughts,Series Summary
